name,code,parent,level
四通镇,411626103000,411626000000,4
临蔡镇,411626104000,411626000000,4
安岭镇,411626105000,411626000000,4
白楼镇,411626106000,411626000000,4
朱集乡,411626200000,411626000000,4
豆门乡,411626201000,411626000000,4
冯塘乡,411626202000,411626000000,4
刘振屯乡,411626203000,411626000000,4
王店乡,411626204000,411626000000,4
大连乡,411626205000,411626000000,4
葛店乡,411626206000,411626000000,4
黄集乡,411626207000,411626000000,4
齐老乡,411626209000,411626000000,4
郑集乡,411626210000,411626000000,4
曹河乡,411626211000,411626000000,4
洺南办事处,411625001000,411625000000,4
洺北办事处,411625002000,411625000000,4
新城办事处,411625003000,411625000000,4
吴台镇,411625101000,411625000000,4
南丰镇,411625102000,411625000000,4
白马镇,411625103000,411625000000,4
宁平镇,411625104000,411625000000,4
宜路镇,411625105000,411625000000,4
钱店镇,411625106000,411625000000,4
汲冢镇,411625107000,411625000000,4
石槽镇,411625108000,411625000000,4
城郊乡,411625200000,411625000000,4
虎头岗乡,411625201000,411625000000,4
汲水乡,411625202000,411625000000,4
张完集乡,411625203000,411625000000,4
丁村乡,411625204000,411625000000,4
双楼乡,411625205000,411625000000,4
秋渠乡,411625206000,411625000000,4
东风乡,411625207000,411625000000,4
巴集乡,411625208000,411625000000,4
李楼乡,411625209000,411625000000,4
胡集乡,411625210000,411625000000,4
东城办事处,411624001000,411624000000,4
北城办事处,411624002000,411624000000,4
槐店回族镇,411624100000,411624000000,4
刘庄店镇,411624101000,411624000000,4
留福集镇,411624102000,411624000000,4
老城镇,411624103000,411624000000,4
赵德营镇,411624104000,411624000000,4
付井镇,411624105000,411624000000,4
纸店镇,411624106000,411624000000,4
新安集镇,411624107000,411624000000,4
白集镇,411624108000,411624000000,4
刘湾镇,411624109000,411624000000,4
莲池镇,411624110000,411624000000,4
洪山镇,411624111000,411624000000,4
北杨集镇,411624112000,411624000000,4
邢庄镇,411624113000,411624000000,4
周营镇,411624114000,411624000000,4
石槽集乡,411624201000,411624000000,4
范营乡,411624202000,411624000000,4
李老庄乡,411624203000,411624000000,4
冯营乡,411624205000,411624000000,4
卞路口乡,411624209000,411624000000,4
新城街道办事处,411623001000,411623000000,4
东城街道办事处,411623002000,411623000000,4
老城街道办事处,411623003000,411623000000,4
黄寨镇,411623101000,411623000000,4
练集镇,411623102000,411623000000,4
魏集镇,411623103000,411623000000,4
固墙镇,411623104000,411623000000,4
白寺镇,411623105000,411623000000,4
巴村镇,411623106000,411623000000,4
谭庄镇,411623107000,411623000000,4
邓城镇,411623108000,411623000000,4
胡吉镇,411623109000,411623000000,4
郝岗镇,411623110000,411623000000,4
姚集镇,411623111000,411623000000,4
城关乡,411623200000,411623000000,4
平店乡,411623202000,411623000000,4
袁老乡,411623203000,411623000000,4
化河乡,411623204000,411623000000,4
舒庄乡,411623206000,411623000000,4
大武乡,411623207000,411623000000,4
张明乡,411623208000,411623000000,4
张庄乡,411623210000,411623000000,4
汤庄乡,411623211000,411623000000,4
商水县农场,411623500000,411623000000,4
娲城街道办事处,411622001000,411622000000,4
箕子台街道办事处,411622002000,411622000000,4
昆山街道办事处,411622003000,411622000000,4
皮营街道办事处,411622004000,411622000000,4
西夏亭镇,411622101000,411622000000,4
逍遥镇,411622102000,411622000000,4
奉母镇,411622103000,411622000000,4
红花集镇,411622104000,411622000000,4
聂堆镇,411622105000,411622000000,4
东夏亭镇,411622106000,411622000000,4
西华营镇,411622107000,411622000000,4
址坊镇,411622108000,411622000000,4
迟营镇,411622109000,411622000000,4
田口乡,411622200000,411622000000,4
清河驿乡,411622201000,411622000000,4
东王营乡,411622203000,411622000000,4
大王庄乡,411622204000,411622000000,4
李大庄乡,411622205000,411622000000,4
叶埠口乡,411622206000,411622000000,4
黄土桥乡,411622208000,411622000000,4
艾岗乡,411622209000,411622000000,4
黄泛区农场,411622405000,411622000000,4
五二农场,411622406000,411622000000,4
桐丘街道办事处,411621001000,411621000000,4
扶亭街道办事处,411621002000,411621000000,4
崔桥镇,411621101000,411621000000,4
江村镇,411621102000,411621000000,4
白潭镇,411621103000,411621000000,4
韭园镇,411621104000,411621000000,4
练寺镇,411621105000,411621000000,4
大新镇,411621106000,411621000000,4
包屯镇,411621107000,411621000000,4
汴岗镇,411621108000,411621000000,4
曹里乡,411621200000,411621000000,4
柴岗乡,411621201000,411621000000,4
固城乡,411621202000,411621000000,4
吕潭乡,411621203000,411621000000,4
大李庄乡,411621204000,411621000000,4
城郊乡,411621205000,411621000000,4
陈州回族街道办事处,411602001000,411602000000,4
七一路街道办事处,411602002000,411602000000,4
荷花街道办事处,411602003000,411602000000,4
人和街道办事处,411602004000,411602000000,4
小桥街道办事处,411602005000,411602000000,4
城南办事处,411602006000,411602000000,4
城北办事处,411602007000,411602000000,4
文昌办事处,411602008000,411602000000,4
搬口办事处,411602009000,411602000000,4
金海路办事处,411602010000,411602000000,4
李埠口乡,411602200000,411602000000,4
许湾乡,411602201000,411602000000,4
永乐街道办事处,611025001000,611025000000,4
回龙镇,611025101000,611025000000,4
铁厂镇,611025102000,611025000000,4
大坪镇,611025103000,611025000000,4
米粮镇,611025104000,611025000000,4
茅坪回族镇,611025105000,611025000000,4
西口回族镇,611025106000,611025000000,4
高峰镇,611025107000,611025000000,4
青铜关镇,611025108000,611025000000,4
柴坪镇,611025109000,611025000000,4
达仁镇,611025110000,611025000000,4
木王镇,611025111000,611025000000,4
云盖寺镇,611025113000,611025000000,4
庙沟镇,611025114000,611025000000,4
月河镇,611025117000,611025000000,4
黑窑沟林厂,611025400000,611025000000,4
木王林厂,611025401000,611025000000,4
镇安县苗圃,611025402000,611025000000,4
仁兴街道办事处,220302001000,220302000000,4
英雄街道办事处,220302002000,220302000000,4
站前街道办事处,220302003000,220302000000,4
北沟街道办事处,220302004000,220302000000,4
地直街道办事处,220302005000,220302000000,4
平西乡,220302200000,220302000000,4
红嘴高新技术开发区,220302400000,220302000000,4
城关街道办事处,611024001000,611024000000,4
十里铺街道办事处,611024002000,611024000000,4
高坝店镇,611024101000,611024000000,4
天竺山镇,611024102000,611024000000,4
中村镇,611024103000,611024000000,4
银花镇,611024104000,611024000000,4
西照川镇,611024105000,611024000000,4
漫川关镇,611024106000,611024000000,4
南宽坪镇,611024107000,611024000000,4
户家塬镇,611024108000,611024000000,4
杨地镇,611024109000,611024000000,4
小河口镇,611024111000,611024000000,4
色河铺镇,611024112000,611024000000,4
板岩镇,611024113000,611024000000,4
延坪镇,611024116000,611024000000,4
两岭镇,611024117000,611024000000,4
王阎镇,611024118000,611024000000,4
法官镇,611024121000,611024000000,4
城关街道办事处,611023001000,611023000000,4
富水镇,611023101000,611023000000,4
湘河镇,611023102000,611023000000,4
赵川镇,611023104000,611023000000,4
过风楼镇,611023107000,611023000000,4
试马镇,611023108000,611023000000,4
清油河镇,611023109000,611023000000,4
十里坪镇,611023110000,611023000000,4
金丝峡镇,611023111000,611023000000,4
青山镇,611023112000,611023000000,4
龙驹寨街道办事处,611022001000,611022000000,4
庾岭镇,611022101000,611022000000,4
蔡川镇,611022102000,611022000000,4
峦庄镇,611022103000,611022000000,4
铁峪铺镇,611022104000,611022000000,4
武关镇,611022105000,611022000000,4
竹林关镇,611022106000,611022000000,4
土门镇,611022107000,611022000000,4
寺坪镇,611022108000,611022000000,4
商镇,611022109000,611022000000,4
棣花镇,611022110000,611022000000,4
花瓶子镇,611022115000,611022000000,4
城关街道办事处,611021001000,611021000000,4
四皓街道办事处,611021002000,611021000000,4
景村镇,611021101000,611021000000,4
古城镇,611021102000,611021000000,4
三要镇,611021103000,611021000000,4
灵口镇,611021104000,611021000000,4
寺耳镇,611021106000,611021000000,4
巡检镇,611021107000,611021000000,4
石坡镇,611021108000,611021000000,4
石门镇,611021109000,611021000000,4
麻坪镇,611021110000,611021000000,4
洛源镇,611021111000,611021000000,4
保安镇,611021112000,611021000000,4
永丰镇,611021114000,611021000000,4
柏峪寺镇,611021117000,611021000000,4
高耀镇,611021118000,611021000000,4
城关街道办事处,611002001000,611002000000,4
大赵峪街道办事处,611002002000,611002000000,4
陈塬街道办事处,611002003000,611002000000,4
刘湾街道办事处,611002004000,611002000000,4
夜村镇,611002101000,611002000000,4
沙河子镇,611002104000,611002000000,4
杨峪河镇,611002105000,611002000000,4
金陵寺镇,611002106000,611002000000,4
黑山镇,611002107000,611002000000,4
杨斜镇,611002108000,611002000000,4
麻街镇,611002109000,611002000000,4
牧护关镇,611002111000,611002000000,4
大荆镇,611002112000,611002000000,4
腰市镇,611002113000,611002000000,4
板桥镇,611002114000,611002000000,4
北宽坪镇,611002115000,611002000000,4
三岔河镇,611002119000,611002000000,4
闫村镇,611002121000,611002000000,4
二龙山水库,611002400000,611002000000,4
南秦水库,611002401000,611002000000,4
二龙山国营林场,611002402000,611002000000,4
商丹循环工业园,611002403000,611002000000,4
荆河工业园,611002404000,611002000000,4
荆河农业示范园,611002405000,611002000000,4
高校园区,611002406000,611002000000,4
商洛职业技术学院,611002407000,611002000000,4
氟化硅产业业园,611002408000,611002000000,4
保和镇,533423101000,533423000000,4
叶枝镇,533423102000,533423000000,4
塔城镇,533423103000,533423000000,4
永春乡,533423201000,533423000000,4
攀天阁乡,533423202000,533423000000,4
白济汛乡,533423203000,533423000000,4
康普乡,533423204000,533423000000,4
巴迪乡,533423205000,533423000000,4
中路乡,533423206000,533423000000,4
维登乡,533423207000,533423000000,4
升平镇,533422101000,533422000000,4
奔子栏镇,533422102000,533422000000,4
佛山乡,533422201000,533422000000,4
云岭乡,533422202000,533422000000,4
燕门乡,533422203000,533422000000,4
拖顶傈僳族乡,533422204000,533422000000,4
霞若傈僳族乡,533422205000,533422000000,4
羊拉乡,533422206000,533422000000,4
尼玛镇,540629100000,540629000000,4
卓尼乡,540629201000,540629000000,4
达果乡,540629202000,540629000000,4
阿索乡,540629203000,540629000000,4
荣玛乡,540629204000,540629000000,4
中仓乡,540629205000,540629000000,4
来多乡,540629206000,540629000000,4
申亚乡,540629207000,540629000000,4
卓瓦乡,540629208000,540629000000,4
俄久乡,540629209000,540629000000,4
文部乡,540629210000,540629000000,4
甲谷乡,540629211000,540629000000,4
军仓乡,540629212000,540629000000,4
吉瓦乡,540629219000,540629000000,4
拉西镇,540628100000,540628000000,4
杂色镇,540628101000,540628000000,4
雅安镇,540628102000,540628000000,4
江绵乡,540628201000,540628000000,4
玛如乡,540628202000,540628000000,4
阿秀乡,540628204000,540628000000,4
贡日乡,540628205000,540628000000,4
岗切乡,540628206000,540628000000,4
巴青乡,540628210000,540628000000,4
本塔乡,540628211000,540628000000,4
普保镇,540627100000,540627000000,4
北拉镇,540627101000,540627000000,4
德庆镇,540627102000,540627000000,4
佳琼镇,540627103000,540627000000,4
尼玛乡,540627205000,540627000000,4
保吉乡,540627207000,540627000000,4
青龙乡,540627209000,540627000000,4
马前乡,540627211000,540627000000,4
门当乡,540627215000,540627000000,4
新吉乡,540627216000,540627000000,4
亚拉镇,540626100000,540626000000,4
荣布镇,540626101000,540626000000,4
若达乡,540626201000,540626000000,4
加勤乡,540626202000,540626000000,4
赤多乡,540626203000,540626000000,4
西昌乡,540626205000,540626000000,4
江达乡,540626206000,540626000000,4
热瓦乡,540626208000,540626000000,4
嘎美乡,540626209000,540626000000,4
嘎木乡,540626210000,540626000000,4
申扎镇,540625100000,540625000000,4
雄梅镇,540625101000,540625000000,4
下过乡,540625201000,540625000000,4
卡乡,540625202000,540625000000,4
巴扎乡,540625203000,540625000000,4
塔尔玛乡,540625204000,540625000000,4
买巴乡,540625206000,540625000000,4
马跃乡,540625207000,540625000000,4
帕那镇,540624100000,540624000000,4
强玛镇,540624101000,540624000000,4
扎仁镇,540624102000,540624000000,4
雁石坪镇,540624103000,540624000000,4
多玛乡,540624201000,540624000000,4
玛曲乡,540624202000,540624000000,4
滩堆乡,540624205000,540624000000,4
帮爱乡,540624207000,540624000000,4
玛荣乡,540624209000,540624000000,4
扎曲乡,540624210000,540624000000,4
色务乡,540624211000,540624000000,4
措玛乡,540624212000,540624000000,4
岗尼乡,540624213000,540624000000,4
聂荣镇,540623100000,540623000000,4
尼玛乡,540623201000,540623000000,4
色庆乡,540623203000,540623000000,4
桑荣乡,540623205000,540623000000,4
下曲乡,540623206000,540623000000,4
白雄乡,540623207000,540623000000,4
索雄乡,540623208000,540623000000,4
当木江乡,540623210000,540623000000,4
查当乡,540623211000,540623000000,4
永曲乡,540623212000,540623000000,4
比如镇,540622100000,540622000000,4
夏曲镇,540622101000,540622000000,4
白嘎乡,540622201000,540622000000,4
达塘乡,540622202000,540622000000,4
恰则乡,540622203000,540622000000,4
扎拉乡,540622204000,540622000000,4
羊秀乡,540622207000,540622000000,4
香曲乡,540622208000,540622000000,4
良曲乡,540622209000,540622000000,4
茶曲乡,540622210000,540622000000,4
阿扎镇,540621100000,540621000000,4
嘉黎镇,540621101000,540621000000,4
忠玉乡,540621201000,540621000000,4
藏比乡,540621202000,540621000000,4
措多乡,540621203000,540621000000,4
夏玛乡,540621204000,540621000000,4
林堤乡,540621206000,540621000000,4
措拉乡,540621207000,540621000000,4
绒多乡,540621209000,540621000000,4
鸽群乡,540621210000,540621000000,4
日土镇,542524100000,542524000000,4
热帮乡,542524200000,542524000000,4
日松乡,542524201000,542524000000,4
东汝乡,542524202000,542524000000,4
多玛乡,542524203000,542524000000,4
狮泉河镇,542523100000,542523000000,4
昆莎乡,542523200000,542523000000,4
左左乡,542523201000,542523000000,4
门士乡,542523202000,542523000000,4
扎西岗乡,542523203000,542523000000,4
托林镇,542522100000,542522000000,4
萨让乡,542522200000,542522000000,4
达巴乡,542522201000,542522000000,4
底雅乡,542522202000,542522000000,4
香孜乡,542522203000,542522000000,4
曲松乡,542522204000,542522000000,4
楚鲁松杰乡,542522205000,542522000000,4
革吉镇,542525100000,542525000000,4
雄巴乡,542525200000,542525000000,4
亚热乡,542525201000,542525000000,4
盐湖乡,542525202000,542525000000,4
文布当桑乡,542525203000,542525000000,4
京口区,321102000000,321100000000,3
润州区,321111000000,321100000000,3
丹徒区,321112000000,321100000000,3
镇江新区,321171000000,321100000000,3
丹阳市,321181000000,321100000000,3
扬中市,321182000000,321100000000,3
句容市,321183000000,321100000000,3
广陵区,321002000000,321000000000,3
邗江区,321003000000,321000000000,3
江都区,321012000000,321000000000,3
宝应县,321023000000,321000000000,3
扬州经济技术开发区,321071000000,321000000000,3
仪征市,321081000000,321000000000,3
高邮市,321084000000,321000000000,3
亭湖区,320902000000,320900000000,3
盐都区,320903000000,320900000000,3
大丰区,320904000000,320900000000,3
响水县,320921000000,320900000000,3
滨海县,320922000000,320900000000,3
阜宁县,320923000000,320900000000,3
射阳县,320924000000,320900000000,3
建湖县,320925000000,320900000000,3
盐城经济技术开发区,320971000000,320900000000,3
东台市,320981000000,320900000000,3
淮安区,320803000000,320800000000,3
淮阴区,320804000000,320800000000,3
清江浦区,320812000000,320800000000,3
洪泽区,320813000000,320800000000,3
涟水县,320826000000,320800000000,3
盱眙县,320830000000,320800000000,3
金湖县,320831000000,320800000000,3
淮安经济技术开发区,320871000000,320800000000,3
连云区,320703000000,320700000000,3
海州区,320706000000,320700000000,3
赣榆区,320707000000,320700000000,3
东海县,320722000000,320700000000,3
灌云县,320723000000,320700000000,3
灌南县,320724000000,320700000000,3
连云港经济技术开发区,320771000000,320700000000,3
连云港高新技术产业开发区,320772000000,320700000000,3
崇川区,320602000000,320600000000,3
港闸区,320611000000,320600000000,3
通州区,320612000000,320600000000,3
如东县,320623000000,320600000000,3
南通经济技术开发区,320671000000,320600000000,3
启东市,320681000000,320600000000,3
如皋市,320682000000,320600000000,3
海门市,320684000000,320600000000,3
海安市,320685000000,320600000000,3
虎丘区,320505000000,320500000000,3
吴中区,320506000000,320500000000,3
相城区,320507000000,320500000000,3
姑苏区,320508000000,320500000000,3
吴江区,320509000000,320500000000,3
苏州工业园区,320571000000,320500000000,3
常熟市,320581000000,320500000000,3
张家港市,320582000000,320500000000,3
昆山市,320583000000,320500000000,3
太仓市,320585000000,320500000000,3
天宁区,320402000000,320400000000,3
钟楼区,320404000000,320400000000,3
新北区,320411000000,320400000000,3
武进区,320412000000,320400000000,3
金坛区,320413000000,320400000000,3
溧阳市,320481000000,320400000000,3
鼓楼区,320302000000,320300000000,3
云龙区,320303000000,320300000000,3
贾汪区,320305000000,320300000000,3
泉山区,320311000000,320300000000,3
铜山区,320312000000,320300000000,3
丰县,320321000000,320300000000,3
沛县,320322000000,320300000000,3
睢宁县,320324000000,320300000000,3
徐州经济技术开发区,320371000000,320300000000,3
新沂市,320381000000,320300000000,3
邳州市,320382000000,320300000000,3
锡山区,320205000000,320200000000,3
惠山区,320206000000,320200000000,3
滨湖区,320211000000,320200000000,3
梁溪区,320213000000,320200000000,3
新吴区,320214000000,320200000000,3
江阴市,320281000000,320200000000,3
宜兴市,320282000000,320200000000,3
华阳街道,321183002000,321183000000,4
下蜀镇,321183102000,321183000000,4
白兔镇,321183103000,321183000000,4
边城镇,321183104000,321183000000,4
茅山镇,321183105000,321183000000,4
后白镇,321183106000,321183000000,4
郭庄镇,321183107000,321183000000,4
天王镇,321183108000,321183000000,4
宝华镇,321183109000,321183000000,4
开发区,321183400000,321183000000,4
茅山管委会,321183429000,321183000000,4
高邮街道,321084001000,321084000000,4
龙虬镇,321084101000,321084000000,4
汤庄镇,321084106000,321084000000,4
卸甲镇,321084107000,321084000000,4
三垛镇,321084108000,321084000000,4
甘垛镇,321084109000,321084000000,4
界首镇,321084112000,321084000000,4
周山镇,321084113000,321084000000,4
临泽镇,321084115000,321084000000,4
送桥镇,321084116000,321084000000,4
菱塘回族乡,321084200000,321084000000,4
城南经济新区（车逻镇）,321084401000,321084000000,4
经济开发区（马棚街道）,321084406000,321084000000,4
溱东镇,320981100000,320981000000,4
时堰镇,320981101000,320981000000,4
五烈镇,320981106000,320981000000,4
梁垛镇,320981107000,320981000000,4
安丰镇,320981108000,320981000000,4
南沈灶镇,320981109000,320981000000,4
富安镇,320981110000,320981000000,4
唐洋镇,320981112000,320981000000,4
新街镇,320981113000,320981000000,4
许河镇,320981114000,320981000000,4
三仓镇,320981115000,320981000000,4
头灶镇,320981118000,320981000000,4
弶港镇,320981121000,320981000000,4
东台镇,320981122000,320981000000,4
江苏省新曹农场,320981400000,320981000000,4
江苏省农垦弶港农场,320981401000,320981000000,4
开发区,320981409000,320981000000,4
沿海经济区,320981410000,320981000000,4
城东新区,320981411000,320981000000,4
西溪景区,320981412000,320981000000,4
东湖办事处,320871050000,320871000000,4
新港办事处,320871051000,320871000000,4
广州路办事处,320871052000,320871000000,4
枚乘路办事处,320871053000,320871000000,4
金港路办事处,320871055000,320871000000,4
张码办事处,320871056000,320871000000,4
淮洪路办事处,320871057000,320871000000,4
富城路办事处,320871060000,320871000000,4
福地路办事处,320871061000,320871000000,4
高铁新区办事处,320871062000,320871000000,4
范集镇,320871150000,320871000000,4
钵池乡,320871350000,320871000000,4
徐杨乡,320871351000,320871000000,4
南马厂乡,320871352000,320871000000,4
花果山街道,320772001000,320772000000,4
南城街道,320772002000,320772000000,4
郁州街道,320772003000,320772000000,4
云台农场,320772400000,320772000000,4
南云台林场,320772401000,320772000000,4
海安镇,320685100000,320685000000,4
城东镇,320685101000,320685000000,4
曲塘镇,320685102000,320685000000,4
李堡镇,320685103000,320685000000,4
角斜镇,320685105000,320685000000,4
大公镇,320685107000,320685000000,4
雅周镇,320685109000,320685000000,4
白甸镇,320685111000,320685000000,4
南莫镇,320685112000,320685000000,4
墩头镇,320685113000,320685000000,4
海安县农场,320685400000,320685000000,4
城厢镇,320585100000,320585000000,4
沙溪镇,320585101000,320585000000,4
浏河镇,320585102000,320585000000,4
浮桥镇,320585103000,320585000000,4
璜泾镇,320585104000,320585000000,4
双凤镇,320585105000,320585000000,4
经济开发区,320585400000,320585000000,4
科教新城,320585403000,320585000000,4
昆仑街道,320481001000,320481000000,4
溧城镇,320481100000,320481000000,4
埭头镇,320481101000,320481000000,4
上黄镇,320481102000,320481000000,4
戴埠镇,320481103000,320481000000,4
天目湖镇,320481106000,320481000000,4
别桥镇,320481107000,320481000000,4
上兴镇,320481109000,320481000000,4
竹箦镇,320481111000,320481000000,4
南渡镇,320481114000,320481000000,4
社渚镇,320481116000,320481000000,4
常州监狱,320481400000,320481000000,4
溧阳监狱,320481401000,320481000000,4
东湖街道办事处,320382001000,320382000000,4
运河街道办事处,320382002000,320382000000,4
戴圩街道办事处,320382003000,320382000000,4
炮车街道办事处,320382004000,320382000000,4
邳城镇,320382102000,320382000000,4
官湖镇,320382103000,320382000000,4
四户镇,320382104000,320382000000,4
宿羊山镇,320382105000,320382000000,4
八义集镇,320382106000,320382000000,4
土山镇,320382107000,320382000000,4
碾庄镇,320382108000,320382000000,4
港上镇,320382109000,320382000000,4
邹庄镇,320382110000,320382000000,4
占城镇,320382111000,320382000000,4
新河镇,320382112000,320382000000,4
八路镇,320382113000,320382000000,4
铁富镇,320382115000,320382000000,4
岔河镇,320382116000,320382000000,4
陈楼镇,320382118000,320382000000,4
邢楼镇,320382119000,320382000000,4
戴庄镇,320382120000,320382000000,4
车辐山镇,320382121000,320382000000,4
燕子埠镇,320382122000,320382000000,4
赵墩镇,320382123000,320382000000,4
议堂镇,320382124000,320382000000,4
邳城农场,320382401000,320382000000,4
张楼农场,320382402000,320382000000,4
江苏邳州经济开发区,320382403000,320382000000,4
宜城街道,320282001000,320282000000,4
屺亭街道,320282002000,320282000000,4
新庄街道,320282003000,320282000000,4
新街街道,320282004000,320282000000,4
芳桥街道,320282005000,320282000000,4
张渚镇,320282100000,320282000000,4
西渚镇,320282101000,320282000000,4
太华镇,320282102000,320282000000,4
徐舍镇,320282103000,320282000000,4
官林镇,320282104000,320282000000,4
杨巷镇,320282105000,320282000000,4
新建镇,320282106000,320282000000,4
和桥镇,320282107000,320282000000,4
高塍镇,320282108000,320282000000,4
万石镇,320282109000,320282000000,4
周铁镇,320282110000,320282000000,4
丁蜀镇,320282112000,320282000000,4
湖父镇,320282113000,320282000000,4
环科园,320282400000,320282000000,4
宜兴经济开发区,320282401000,320282000000,4
旺庄街道,320214050000,320214000000,4
硕放街道,320214051000,320214000000,4
江溪街道,320214052000,320214000000,4
新安街道,320214053000,320214000000,4
梅村街道,320214054000,320214000000,4
鸿山街道,320214055000,320214000000,4
无锡新加坡工业园,320214450000,320214000000,4
无锡高新技术产业开发区,320214451000,320214000000,4
无锡高新区综合保税区,320214452000,320214000000,4
无锡太湖国际科技园,320214453000,320214000000,4
崇安寺街道,320213001000,320213000000,4
通江街道,320213002000,320213000000,4
广瑞路街道,320213003000,320213000000,4
上马墩街道,320213004000,320213000000,4
江海街道,320213005000,320213000000,4
广益街道,320213006000,320213000000,4
迎龙桥街道,320213007000,320213000000,4
南禅寺街道,320213008000,320213000000,4
清名桥街道,320213009000,320213000000,4
金星街道,320213010000,320213000000,4
金匮街道,320213011000,320213000000,4
扬名街道,320213012000,320213000000,4
黄巷街道,320213013000,320213000000,4
山北街道,320213014000,320213000000,4
北大街街道,320213015000,320213000000,4
惠山街道,320213016000,320213000000,4
河埒街道,320211001000,320211000000,4
荣巷街道,320211002000,320211000000,4
蠡园街道,320211003000,320211000000,4
蠡湖街道,320211004000,320211000000,4
华庄街道,320211006000,320211000000,4
太湖街道,320211007000,320211000000,4
雪浪街道,320211008000,320211000000,4
马山街道,320211009000,320211000000,4
胡埭镇,320211101000,320211000000,4
堰桥街道,320206001000,320206000000,4
长安街道,320206002000,320206000000,4
钱桥街道,320206003000,320206000000,4
前洲街道,320206004000,320206000000,4
玉祁街道,320206005000,320206000000,4
洛社镇,320206102000,320206000000,4
阳山镇,320206103000,320206000000,4
无锡惠山经济开发区,320206400000,320206000000,4
无锡惠山工业转型集聚区,320206500000,320206000000,4
东亭街道,320205001000,320205000000,4
安镇街道,320205002000,320205000000,4
东北塘街道,320205003000,320205000000,4
羊尖镇,320205102000,320205000000,4
鹅湖镇,320205103000,320205000000,4
锡北镇,320205105000,320205000000,4
东港镇,320205106000,320205000000,4
无锡锡山开发区,320205400000,320205000000,4
锡山台湾农民创业园,320205401000,320205000000,4
新安街道办事处,320381001000,320381000000,4
北沟街道办事处,320381002000,320381000000,4
墨河街道办事处,320381003000,320381000000,4
唐店街道办事处,320381004000,320381000000,4
瓦窑镇,320381102000,320381000000,4
港头镇,320381103000,320381000000,4
合沟镇,320381105000,320381000000,4
草桥镇,320381106000,320381000000,4
窑湾镇,320381107000,320381000000,4
棋盘镇,320381108000,320381000000,4
马陵山镇,320381109000,320381000000,4
新店镇,320381110000,320381000000,4
邵店镇,320381111000,320381000000,4
时集镇,320381113000,320381000000,4
高流镇,320381114000,320381000000,4
阿湖镇,320381115000,320381000000,4
双塘镇,320381116000,320381000000,4
经济开发区,320381401000,320381000000,4
锡沂高新技术产业开发区,320381402000,320381000000,4
马陵山风景名胜区,320381403000,320381000000,4
金山桥街道,320371001000,320371000000,4
东环街道,320371002000,320371000000,4
大黄山街道,320371003000,320371000000,4
大庙街道,320371004000,320371000000,4
金龙湖街道,320371005000,320371000000,4
徐庄镇,320371101000,320371000000,4
睢城街道办事处,320324001000,320324000000,4
金城街道办事处,320324002000,320324000000,4
睢河街道办事处,320324003000,320324000000,4
王集镇,320324102000,320324000000,4
双沟镇,320324103000,320324000000,4
岚山镇,320324104000,320324000000,4
李集镇,320324105000,320324000000,4
桃园镇,320324106000,320324000000,4
官山镇,320324107000,320324000000,4
高作镇,320324108000,320324000000,4
沙集镇,320324109000,320324000000,4
凌城镇,320324110000,320324000000,4
邱集镇,320324111000,320324000000,4
古邳镇,320324112000,320324000000,4
姚集镇,320324113000,320324000000,4
魏集镇,320324114000,320324000000,4
梁集镇,320324115000,320324000000,4
庆安镇,320324116000,320324000000,4
经济开发区,320324401000,320324000000,4
空港经济开发区,320324405000,320324000000,4
沛城街道办事处,320322001000,320322000000,4
大屯街道办事处,320322002000,320322000000,4
汉源街道办事处,320322003000,320322000000,4
汉兴街道办事处,320322004000,320322000000,4
龙固镇,320322101000,320322000000,4
杨屯镇,320322102000,320322000000,4
胡寨镇,320322105000,320322000000,4
魏庙镇,320322106000,320322000000,4
五段镇,320322107000,320322000000,4
张庄镇,320322108000,320322000000,4
张寨镇,320322109000,320322000000,4
敬安镇,320322110000,320322000000,4
河口镇,320322111000,320322000000,4
栖山镇,320322112000,320322000000,4
鹿楼镇,320322113000,320322000000,4
朱寨镇,320322114000,320322000000,4
安国镇,320322115000,320322000000,4
中煤集团大屯煤电（集团）公司,320322401000,320322000000,4
沛县湖西农场管理委员会,320322403000,320322000000,4
中阳里街道办事处,320321001000,320321000000,4
凤城街道办事处,320321002000,320321000000,4
孙楼街道办事处,320321003000,320321000000,4
首羡镇,320321102000,320321000000,4
顺河镇,320321103000,320321000000,4
常店镇,320321104000,320321000000,4
欢口镇,320321105000,320321000000,4
师寨镇,320321106000,320321000000,4
华山镇,320321107000,320321000000,4
梁寨镇,320321108000,320321000000,4
范楼镇,320321109000,320321000000,4
宋楼镇,320321111000,320321000000,4
大沙河镇,320321112000,320321000000,4
王沟镇,320321113000,320321000000,4
赵庄镇,320321114000,320321000000,4
大沙河林场,320321401000,320321000000,4
三河尖街道,320312001000,320312000000,4
张双楼街道,320312002000,320312000000,4
垞城街道,320312003000,320312000000,4
张集街道,320312004000,320312000000,4
利国街道,320312006000,320312000000,4
电厂街道,320312007000,320312000000,4
拾屯街道,320312008000,320312000000,4
铜山街道办事处,320312009000,320312000000,4
沿湖街道办事处,320312010000,320312000000,4
新区街道办事处,320312051000,320312000000,4
三堡街道办事处,320312052000,320312000000,4
何桥镇,320312102000,320312000000,4
黄集镇,320312103000,320312000000,4
马坡镇,320312104000,320312000000,4
郑集镇,320312105000,320312000000,4
